month ID,sub-region ID,occurrence
34,1,1
34,2,0
34,3,0
34,4,0
34,5,0
34,6,0
34,7,0
34,8,0
34,9,0
35,1,0
35,2,0
35,3,0
35,4,0
35,5,1
35,6,1
35,7,0
35,8,0
35,9,0
36,1,1
36,2,0
36,3,0
36,4,0
36,5,1
36,6,0
36,7,0
36,8,0
36,9,0
37,1,0
37,2,0
37,3,0
37,4,0
37,5,0
37,6,1
37,7,0
37,8,0
37,9,0
38,1,1
38,2,0
38,3,0
38,4,0
38,5,0
38,6,1
38,7,0
38,8,0
38,9,0
39,1,0
39,2,0
39,3,0
39,4,0
39,5,0
39,6,0
39,7,0
39,8,0
39,9,0
40,1,0
40,2,0
40,3,0
40,4,0
40,5,1
40,6,1
40,7,0
40,8,0
40,9,0
41,1,0
41,2,0
41,3,1
41,4,0
41,5,1
41,6,1
41,7,0
41,8,0
41,9,0
42,1,1
42,2,1
42,3,0
42,4,0
42,5,1
42,6,1
42,7,0
42,8,0
42,9,1
43,1,0
43,2,0
43,3,0
43,4,0
43,5,0
43,6,0
43,7,0
43,8,0
43,9,0
44,1,0
44,2,0
44,3,0
44,4,0
44,5,0
44,6,1
44,7,0
44,8,0
44,9,0
45,1,1
45,2,0
45,3,0
45,4,0
45,5,0
45,6,1
45,7,0
45,8,0
45,9,0
46,1,1
46,2,0
46,3,1
46,4,0
46,5,0
46,6,1
46,7,0
46,8,0
46,9,0
47,1,0
47,2,0
47,3,0
47,4,0
47,5,0
47,6,1
47,7,0
47,8,0
47,9,0
48,1,1
48,2,0
48,3,0
48,4,0
48,5,1
48,6,0
48,7,0
48,8,0
48,9,0
49,1,1
49,2,0
49,3,0
49,4,0
49,5,0
49,6,0
49,7,0
49,8,0
49,9,0
50,1,1
50,2,0
50,3,0
50,4,0
50,5,1
50,6,0
50,7,0
50,8,0
50,9,0
51,1,0
51,2,0
51,3,0
51,4,0
51,5,0
51,6,0
51,7,0
51,8,1
51,9,0
52,1,0
52,2,0
52,3,0
52,4,0
52,5,0
52,6,0
52,7,0
52,8,0
52,9,0
53,1,0
53,2,0
53,3,0
53,4,0
53,5,0
53,6,1
53,7,0
53,8,0
53,9,0
54,1,1
54,2,0
54,3,0
54,4,0
54,5,1
54,6,1
54,7,0
54,8,0
54,9,0
55,1,0
55,2,0
55,3,0
55,4,0
55,5,1
55,6,0
55,7,0
55,8,0
55,9,0
56,1,0
56,2,1
56,3,0
56,4,0
56,5,1
56,6,1
56,7,0
56,8,0
56,9,0
57,1,1
57,2,0
57,3,0
57,4,0
57,5,1
57,6,0
57,7,1
57,8,0
57,9,1
58,1,1
58,2,0
58,3,0
58,4,0
58,5,0
58,6,1
58,7,0
58,8,0
58,9,0
59,1,0
59,2,1
59,3,0
59,4,0
59,5,0
59,6,1
59,7,0
59,8,0
59,9,0
60,1,0
60,2,0
60,3,0
60,4,0
60,5,0
60,6,1
60,7,0
60,8,0
60,9,0
61,1,0
61,2,1
61,3,0
61,4,0
61,5,0
61,6,1
61,7,0
61,8,0
61,9,0
62,1,1
62,2,0
62,3,0
62,4,0
62,5,0
62,6,1
62,7,0
62,8,0
62,9,0
63,1,1
63,2,0
63,3,0
63,4,0
63,5,0
63,6,1
63,7,0
63,8,0
63,9,0
64,1,1
64,2,1
64,3,0
64,4,0
64,5,0
64,6,1
64,7,0
64,8,0
64,9,0
65,1,1
65,2,1
65,3,0
65,4,0
65,5,0
65,6,0
65,7,0
65,8,0
65,9,0
66,1,1
66,2,1
66,3,0
66,4,0
66,5,0
66,6,0
66,7,0
66,8,0
66,9,0
67,1,1
67,2,1
67,3,0
67,4,0
67,5,0
67,6,1
67,7,0
67,8,0
67,9,0
68,1,0
68,2,0
68,3,0
68,4,0
68,5,0
68,6,1
68,7,0
68,8,0
68,9,0
69,1,0
69,2,0
69,3,0
69,4,0
69,5,0
69,6,0
69,7,0
69,8,0
69,9,0
70,1,0
70,2,0
70,3,0
70,4,0
70,5,1
70,6,1
70,7,0
70,8,0
70,9,0
71,1,0
71,2,0
71,3,1
71,4,1
71,5,1
71,6,0
71,7,0
71,8,0
71,9,0
72,1,1
72,2,1
72,3,0
72,4,0
72,5,1
72,6,1
72,7,0
72,8,0
72,9,0
73,1,1
73,2,0
73,3,0
73,4,0
73,5,0
73,6,0
73,7,0
73,8,0
73,9,0
74,1,0
74,2,0
74,3,0
74,4,0
74,5,0
74,6,0
74,7,0
74,8,0
74,9,0
75,1,1
75,2,1
75,3,0
75,4,0
75,5,0
75,6,0
75,7,0
75,8,0
75,9,0
76,1,1
76,2,1
76,3,0
76,4,1
76,5,1
76,6,0
76,7,0
76,8,0
76,9,0
77,1,1
77,2,1
77,3,0
77,4,0
77,5,1
77,6,0
77,7,0
77,8,0
77,9,0
78,1,1
78,2,0
78,3,1
78,4,1
78,5,1
78,6,0
78,7,0
78,8,0
78,9,0
79,1,1
79,2,1
79,3,0
79,4,0
79,5,0
79,6,1
79,7,0
79,8,0
79,9,0
80,1,1
80,2,0
80,3,0
80,4,0
80,5,1
80,6,1
80,7,0
80,8,0
80,9,0
81,1,1
81,2,0
81,3,0
81,4,1
81,5,0
81,6,1
81,7,0
81,8,0
81,9,0
82,1,0
82,2,1
82,3,0
82,4,0
82,5,1
82,6,1
82,7,0
82,8,0
82,9,0
83,1,0
83,2,1
83,3,1
83,4,0
83,5,1
83,6,1
83,7,0
83,8,0
83,9,1
84,1,1
84,2,1
84,3,0
84,4,0
84,5,1
84,6,1
84,7,0
84,8,0
84,9,0
85,1,1
85,2,1
85,3,1
85,4,1
85,5,1
85,6,1
85,7,0
85,8,0
85,9,0
86,1,1
86,2,1
86,3,0
86,4,0
86,5,1
86,6,1
86,7,0
86,8,0
86,9,0
87,1,0
87,2,1
87,3,0
87,4,0
87,5,0
87,6,1
87,7,1
87,8,0
87,9,0
88,1,1
88,2,1
88,3,0
88,4,0
88,5,1
88,6,1
88,7,0
88,8,0
88,9,0
89,1,0
89,2,1
89,3,0
89,4,0
89,5,0
89,6,0
89,7,0
89,8,0
89,9,0
90,1,0
90,2,1
90,3,1
90,4,0
90,5,1
90,6,0
90,7,0
90,8,0
90,9,0
91,1,0
91,2,1
91,3,0
91,4,0
91,5,0
91,6,1
91,7,0
91,8,0
91,9,1
92,1,0
92,2,1
92,3,1
92,4,0
92,5,0
92,6,1
92,7,0
92,8,0
92,9,0
93,1,0
93,2,0
93,3,0
93,4,0
93,5,1
93,6,1
93,7,0
93,8,1
93,9,0
94,1,1
94,2,1
94,3,0
94,4,0
94,5,0
94,6,1
94,7,0
94,8,0
94,9,0
95,1,1
95,2,1
95,3,0
95,4,0
95,5,0
95,6,1
95,7,0
95,8,0
95,9,0
96,1,1
96,2,0
96,3,1
96,4,0
96,5,1
96,6,1
96,7,0
96,8,0
96,9,0
97,1,0
97,2,1
97,3,0
97,4,0
97,5,0
97,6,0
97,7,0
97,8,0
97,9,0
98,1,1
98,2,1
98,3,0
98,4,0
98,5,1
98,6,1
98,7,0
98,8,0
98,9,0
99,1,0
99,2,0
99,3,1
99,4,0
99,5,0
99,6,1
99,7,0
99,8,0
99,9,0
100,1,1
100,2,1
100,3,1
100,4,1
100,5,1
100,6,1
100,7,1
100,8,0
100,9,0
101,1,1
101,2,1
101,3,1
101,4,0
101,5,1
101,6,1
101,7,0
101,8,0
101,9,0
102,1,1
102,2,1
102,3,0
102,4,0
102,5,1
102,6,1
102,7,0
102,8,0
102,9,0
103,1,0
103,2,1
103,3,1
103,4,1
103,5,0
103,6,1
103,7,0
103,8,0
103,9,0
104,1,1
104,2,1
104,3,0
104,4,0
104,5,1
104,6,1
104,7,0
104,8,0
104,9,0
105,1,0
105,2,1
105,3,1
105,4,0
105,5,0
105,6,1
105,7,0
105,8,0
105,9,0
106,1,0
106,2,1
106,3,0
106,4,0
106,5,0
106,6,1
106,7,0
106,8,0
106,9,0
107,1,0
107,2,1
107,3,0
107,4,0
107,5,0
107,6,0
107,7,0
107,8,0
107,9,0
108,1,1
108,2,1
108,3,1
108,4,0
108,5,0
108,6,1
108,7,0
108,8,0
108,9,0
109,1,0
109,2,1
109,3,0
109,4,0
109,5,0
109,6,0
109,7,0
109,8,0
109,9,0
110,1,1
110,2,1
110,3,1
110,4,1
110,5,1
110,6,1
110,7,0
110,8,0
110,9,0
111,1,1
111,2,1
111,3,0
111,4,0
111,5,0
111,6,1
111,7,0
111,8,0
111,9,1
112,1,1
112,2,1
112,3,0
112,4,0
112,5,1
112,6,0
112,7,0
112,8,0
112,9,0
113,1,0
113,2,1
113,3,0
113,4,0
113,5,0
113,6,1
113,7,0
113,8,0
113,9,0
114,1,1
114,2,0
114,3,0
114,4,0
114,5,0
114,6,1
114,7,0
114,8,0
114,9,0
115,1,0
115,2,1
115,3,0
115,4,0
115,5,0
115,6,1
115,7,1
115,8,0
115,9,0
116,1,1
116,2,1
116,3,1
116,4,0
116,5,0
116,6,1
116,7,0
116,8,0
116,9,0
117,1,1
117,2,1
117,3,0
117,4,0
117,5,0
117,6,1
117,7,0
117,8,0
117,9,0
118,1,1
118,2,1
118,3,0
118,4,0
118,5,0
118,6,1
118,7,1
118,8,0
118,9,0
119,1,1
119,2,1
119,3,0
119,4,0
119,5,1
119,6,1
119,7,1
119,8,0
119,9,0
120,1,1
120,2,1
120,3,1
120,4,1
120,5,1
120,6,1
120,7,1
120,8,0
120,9,0
121,1,1
121,2,1
121,3,1
121,4,0
121,5,1
121,6,1
121,7,1
121,8,0
121,9,0
122,1,1
122,2,0
122,3,0
122,4,0
122,5,0
122,6,1
122,7,1
122,8,0
122,9,0
123,1,1
123,2,0
123,3,0
123,4,0
123,5,1
123,6,1
123,7,1
123,8,0
123,9,0
124,1,1
124,2,1
124,3,0
124,4,1
124,5,1
124,6,1
124,7,1
124,8,0
124,9,0
125,1,0
125,2,1
125,3,0
125,4,0
125,5,0
125,6,1
125,7,0
125,8,0
125,9,0
126,1,0
126,2,1
126,3,0
126,4,0
126,5,0
126,6,1
126,7,1
126,8,1
126,9,0
127,1,0
127,2,1
127,3,0
127,4,0
127,5,0
127,6,1
127,7,0
127,8,1
127,9,0
128,1,1
128,2,0
128,3,0
128,4,0
128,5,0
128,6,1
128,7,1
128,8,0
128,9,0
129,1,1
129,2,1
129,3,1
129,4,1
129,5,0
129,6,1
129,7,1
129,8,0
129,9,0
130,1,1
130,2,0
130,3,0
130,4,0
130,5,0
130,6,1
130,7,1
130,8,1
130,9,0
131,1,0
131,2,0
131,3,0
131,4,0
131,5,1
131,6,1
131,7,0
131,8,0
131,9,0
132,1,0
132,2,1
132,3,1
132,4,0
132,5,0
132,6,0
132,7,0
132,8,0
132,9,0
133,1,1
133,2,1
133,3,0
133,4,1
133,5,1
133,6,1
133,7,0
133,8,0
133,9,1
134,1,1
134,2,1
134,3,1
134,4,0
134,5,0
134,6,1
134,7,1
134,8,0
134,9,0
135,1,1
135,2,1
135,3,0
135,4,1
135,5,1
135,6,1
135,7,0
135,8,0
135,9,0
136,1,1
136,2,1
136,3,0
136,4,1
136,5,0
136,6,1
136,7,1
136,8,0
136,9,0
137,1,0
137,2,1
137,3,1
137,4,0
137,5,1
137,6,1
137,7,0
137,8,0
137,9,0
138,1,1
138,2,1
138,3,0
138,4,0
138,5,0
138,6,1
138,7,1
138,8,0
138,9,0
139,1,1
139,2,1
139,3,0
139,4,0
139,5,0
139,6,1
139,7,0
139,8,0
139,9,0
140,1,0
140,2,0
140,3,0
140,4,0
140,5,0
140,6,1
140,7,0
140,8,1
140,9,0
141,1,1
141,2,1
141,3,0
141,4,0
141,5,0
141,6,1
141,7,0
141,8,0
141,9,0
142,1,0
142,2,1
142,3,0
142,4,0
142,5,1
142,6,1
142,7,0
142,8,0
142,9,0
143,1,1
143,2,1
143,3,0
143,4,1
143,5,1
143,6,1
143,7,0
143,8,0
143,9,0
144,1,0
144,2,1
144,3,0
144,4,0
144,5,0
144,6,1
144,7,0
144,8,0
144,9,0
145,1,1
145,2,1
145,3,1
145,4,0
145,5,0
145,6,1
145,7,0
145,8,0
145,9,0
146,1,1
146,2,1
146,3,0
146,4,1
146,5,1
146,6,0
146,7,0
146,8,0
146,9,0
147,1,0
147,2,1
147,3,1
147,4,0
147,5,0
147,6,1
147,7,0
147,8,0
147,9,0
148,1,1
148,2,1
148,3,0
148,4,0
148,5,0
148,6,1
148,7,0
148,8,0
148,9,0
149,1,0
149,2,0
149,3,0
149,4,1
149,5,0
149,6,0
149,7,0
149,8,0
149,9,0
150,1,1
150,2,1
150,3,0
150,4,0
150,5,1
150,6,1
150,7,0
150,8,1
150,9,0
151,1,1
151,2,1
151,3,1
151,4,0
151,5,0
151,6,1
151,7,0
151,8,0
151,9,0
152,1,1
152,2,1
152,3,1
152,4,0
152,5,1
152,6,1
152,7,0
152,8,1
152,9,0
153,1,1
153,2,1
153,3,1
153,4,0
153,5,1
153,6,1
153,7,0
153,8,1
153,9,0
154,1,1
154,2,1
154,3,0
154,4,0
154,5,0
154,6,1
154,7,1
154,8,0
154,9,0
155,1,0
155,2,0
155,3,0
155,4,0
155,5,1
155,6,1
155,7,1
155,8,0
155,9,0
156,1,0
156,2,1
156,3,0
156,4,1
156,5,0
156,6,1
156,7,1
156,8,0
156,9,0
157,1,1
157,2,0
157,3,0
157,4,0
157,5,0
157,6,1
157,7,0
157,8,0
157,9,0
158,1,0
158,2,1
158,3,1
158,4,0
158,5,1
158,6,1
158,7,0
158,8,0
158,9,0
159,1,0
159,2,1
159,3,0
159,4,1
159,5,0
159,6,1
159,7,0
159,8,0
159,9,0
160,1,0
160,2,1
160,3,0
160,4,0
160,5,1
160,6,1
160,7,0
160,8,0
160,9,0
161,1,0
161,2,1
161,3,0
161,4,0
161,5,1
161,6,1
161,7,1
161,8,0
161,9,0
162,1,1
162,2,1
162,3,0
162,4,0
162,5,1
162,6,1
162,7,1
162,8,1
162,9,0
163,1,1
163,2,0
163,3,1
163,4,1
163,5,1
163,6,1
163,7,1
163,8,0
163,9,0
164,1,0
164,2,1
164,3,0
164,4,0
164,5,0
164,6,1
164,7,1
164,8,0
164,9,0
165,1,1
165,2,1
165,3,1
165,4,1
165,5,0
165,6,1
165,7,0
165,8,0
165,9,0
166,1,1
166,2,0
166,3,1
166,4,1
166,5,1
166,6,0
166,7,0
166,8,0
166,9,0
167,1,1
167,2,1
167,3,1
167,4,0
167,5,1
167,6,1
167,7,0
167,8,0
167,9,0
168,1,1
168,2,1
168,3,1
168,4,0
168,5,1
168,6,1
168,7,0
168,8,0
168,9,0
169,1,1
169,2,1
169,3,1
169,4,0
169,5,1
169,6,1
169,7,0
169,8,0
169,9,0
170,1,1
170,2,0
170,3,1
170,4,0
170,5,0
170,6,1
170,7,0
170,8,0
170,9,0
171,1,1
171,2,0
171,3,1
171,4,0
171,5,0
171,6,0
171,7,1
171,8,0
171,9,0
172,1,0
172,2,1
172,3,0
172,4,0
172,5,1
172,6,0
172,7,0
172,8,0
172,9,0
173,1,1
173,2,1
173,3,0
173,4,0
173,5,1
173,6,1
173,7,0
173,8,0
173,9,0
174,1,1
174,2,0
174,3,1
174,4,0
174,5,0
174,6,1
174,7,0
174,8,0
174,9,0
175,1,1
175,2,1
175,3,1
175,4,0
175,5,0
175,6,1
175,7,0
175,8,0
175,9,0
176,1,1
176,2,1
176,3,1
176,4,0
176,5,0
176,6,1
176,7,0
176,8,0
176,9,0
177,1,1
177,2,1
177,3,0
177,4,1
177,5,1
177,6,1
177,7,0
177,8,0
177,9,0
178,1,1
178,2,1
178,3,0
178,4,0
178,5,0
178,6,1
178,7,0
178,8,0
178,9,0
179,1,1
179,2,1
179,3,0
179,4,0
179,5,0
179,6,1
179,7,1
179,8,0
179,9,0
180,1,0
180,2,1
180,3,1
180,4,1
180,5,0
180,6,1
180,7,0
180,8,0
180,9,0
181,1,1
181,2,1
181,3,0
181,4,0
181,5,1
181,6,1
181,7,0
181,8,0
181,9,0
182,1,0
182,2,1
182,3,1
182,4,0
182,5,1
182,6,1
182,7,0
182,8,1
182,9,0
183,1,1
183,2,1
183,3,0
183,4,0
183,5,0
183,6,1
183,7,0
183,8,0
183,9,0
184,1,0
184,2,1
184,3,0
184,4,0
184,5,1
184,6,1
184,7,0
184,8,1
184,9,0
185,1,1
185,2,1
185,3,0
185,4,0
185,5,0
185,6,1
185,7,0
185,8,0
185,9,1
186,1,1
186,2,1
186,3,0
186,4,0
186,5,1
186,6,1
186,7,1
186,8,0
186,9,0
187,1,1
187,2,1
187,3,1
187,4,0
187,5,0
187,6,1
187,7,0
187,8,1
187,9,0
188,1,1
188,2,1
188,3,0
188,4,0
188,5,0
188,6,1
188,7,0
188,8,0
188,9,0
189,1,1
189,2,1
189,3,0
189,4,1
189,5,1
189,6,1
189,7,0
189,8,0
189,9,0
190,1,0
190,2,1
190,3,0
190,4,0
190,5,1
190,6,1
190,7,0
190,8,0
190,9,0
191,1,1
191,2,1
191,3,1
191,4,0
191,5,0
191,6,1
191,7,0
191,8,0
191,9,0
192,1,1
192,2,0
192,3,0
192,4,0
192,5,0
192,6,1
192,7,0
192,8,0
192,9,0
193,1,1
193,2,1
193,3,1
193,4,0
193,5,0
193,6,1
193,7,1
193,8,0
193,9,1
194,1,1
194,2,0
194,3,0
194,4,0
194,5,0
194,6,1
194,7,0
194,8,0
194,9,0
195,1,1
195,2,1
195,3,1
195,4,0
195,5,0
195,6,1
195,7,0
195,8,0
195,9,0
196,1,1
196,2,1
196,3,1
196,4,0
196,5,1
196,6,1
196,7,1
196,8,0
196,9,0
197,1,1
197,2,1
197,3,0
197,4,0
197,5,0
197,6,1
197,7,1
197,8,0
197,9,0
198,1,1
198,2,0
198,3,0
198,4,0
198,5,1
198,6,1
198,7,1
198,8,0
198,9,0
199,1,1
199,2,0
199,3,0
199,4,1
199,5,0
199,6,1
199,7,0
199,8,0
199,9,0
200,1,1
200,2,1
200,3,0
200,4,1
200,5,0
200,6,1
200,7,1
200,8,0
200,9,0
201,1,1
201,2,0
201,3,0
201,4,0
201,5,1
201,6,1
201,7,0
201,8,0
201,9,0
202,1,1
202,2,0
202,3,1
202,4,1
202,5,1
202,6,0
202,7,0
202,8,0
202,9,0
203,1,1
203,2,0
203,3,0
203,4,0
203,5,1
203,6,1
203,7,0
203,8,1
203,9,0
204,1,1
204,2,0
204,3,0
204,4,0
204,5,1
204,6,1
204,7,0
204,8,0
204,9,0
205,1,1
205,2,1
205,3,0
205,4,0
205,5,1
205,6,1
205,7,0
205,8,0
205,9,0
206,1,1
206,2,1
206,3,0
206,4,0
206,5,1
206,6,1
206,7,0
206,8,1
206,9,0
207,1,1
207,2,0
207,3,0
207,4,1
207,5,0
207,6,0
207,7,0
207,8,0
207,9,1
208,1,0
208,2,0
208,3,1
208,4,1
208,5,0
208,6,1
208,7,1
208,8,0
208,9,0
209,1,1
209,2,1
209,3,1
209,4,1
209,5,0
209,6,1
209,7,0
209,8,0
209,9,0
210,1,1
210,2,1
210,3,1
210,4,0
210,5,0
210,6,1
210,7,0
210,8,0
210,9,0
211,1,0
211,2,1
211,3,0
211,4,0
211,5,0
211,6,1
211,7,0
211,8,0
211,9,0
212,1,0
212,2,1
212,3,1
212,4,1
212,5,0
212,6,1
212,7,0
212,8,0
212,9,0
213,1,1
213,2,0
213,3,0
213,4,0
213,5,1
213,6,0
213,7,0
213,8,0
213,9,0
214,1,1
214,2,0
214,3,1
214,4,0
214,5,1
214,6,0
214,7,0
214,8,0
214,9,0
215,1,1
215,2,1
215,3,0
215,4,0
215,5,1
215,6,1
215,7,0
215,8,0
215,9,0
216,1,0
216,2,1
216,3,1
216,4,1
216,5,0
216,6,1
216,7,0
216,8,0
216,9,0
217,1,1
217,2,1
217,3,0
217,4,0
217,5,0
217,6,1
217,7,1
217,8,0
217,9,0
218,1,1
218,2,1
218,3,1
218,4,0
218,5,0
218,6,1
218,7,1
218,8,0
218,9,0
219,1,0
219,2,1
219,3,1
219,4,1
219,5,0
219,6,1
219,7,0
219,8,0
219,9,0
220,1,1
220,2,1
220,3,0
220,4,0
220,5,1
220,6,1
220,7,0
220,8,0
220,9,0
221,1,1
221,2,1
221,3,1
221,4,0
221,5,1
221,6,1
221,7,0
221,8,0
221,9,0
222,1,0
222,2,1
222,3,0
222,4,0
222,5,1
222,6,0
222,7,0
222,8,0
222,9,1
223,1,1
223,2,1
223,3,0
223,4,1
223,5,0
223,6,1
223,7,1
223,8,0
223,9,0
224,1,0
224,2,1
224,3,1
224,4,0
224,5,1
224,6,0
224,7,1
224,8,0
224,9,0
225,1,1
225,2,1
225,3,0
225,4,0
225,5,1
225,6,1
225,7,0
225,8,1
225,9,0
226,1,1
226,2,1
226,3,0
226,4,0
226,5,1
226,6,1
226,7,0
226,8,0
226,9,0
227,1,1
227,2,0
227,3,0
227,4,1
227,5,1
227,6,1
227,7,0
227,8,0
227,9,0
228,1,1
228,2,0
228,3,1
228,4,0
228,5,0
228,6,1
228,7,0
228,8,0
228,9,0
229,1,1
229,2,1
229,3,1
229,4,0
229,5,1
229,6,1
229,7,1
229,8,0
229,9,0
230,1,0
230,2,1
230,3,0
230,4,0
230,5,0
230,6,1
230,7,0
230,8,1
230,9,0
231,1,1
231,2,1
231,3,1
231,4,0
231,5,1
231,6,1
231,7,0
231,8,0
231,9,0
232,1,1
232,2,1
232,3,1
232,4,0
232,5,0
232,6,1
232,7,0
232,8,0
232,9,0
233,1,1
233,2,1
233,3,1
233,4,0
233,5,0
233,6,1
233,7,0
233,8,0
233,9,0
234,1,1
234,2,1
234,3,0
234,4,0
234,5,0
234,6,1
234,7,0
234,8,0
234,9,0
235,1,1
235,2,1
235,3,0
235,4,0
235,5,1
235,6,1
235,7,0
235,8,0
235,9,0
236,1,1
236,2,1
236,3,0
236,4,0
236,5,1
236,6,0
236,7,0
236,8,0
236,9,0
237,1,1
237,2,1
237,3,0
237,4,1
237,5,0
237,6,1
237,7,0
237,8,1
237,9,0
238,1,1
238,2,1
238,3,0
238,4,0
238,5,0
238,6,1
238,7,0
238,8,0
238,9,0
239,1,1
239,2,1
239,3,0
239,4,1
239,5,1
239,6,1
239,7,0
239,8,0
239,9,0
240,1,0
240,2,1
240,3,0
240,4,1
240,5,1
240,6,1
240,7,0
240,8,0
240,9,0
241,1,1
241,2,0
241,3,0
241,4,0
241,5,1
241,6,1
241,7,0
241,8,0
241,9,0
242,1,1
242,2,1
242,3,0
242,4,0
242,5,1
242,6,1
242,7,0
242,8,1
242,9,0
243,1,1
243,2,0
243,3,0
243,4,0
243,5,1
243,6,1
243,7,0
243,8,0
243,9,0
244,1,1
244,2,1
244,3,1
244,4,0
244,5,1
244,6,1
244,7,0
244,8,0
244,9,0
245,1,1
245,2,1
245,3,0
245,4,1
245,5,0
245,6,1
245,7,1
245,8,0
245,9,0
246,1,1
246,2,1
246,3,0
246,4,0
246,5,0
246,6,1
246,7,0
246,8,0
246,9,0
247,1,0
247,2,1
247,3,1
247,4,0
247,5,0
247,6,1
247,7,0
247,8,0
247,9,0
248,1,1
248,2,1
248,3,1
248,4,0
248,5,1
248,6,1
248,7,0
248,8,0
248,9,0
249,1,0
249,2,1
249,3,0
249,4,1
249,5,0
249,6,1
249,7,0
249,8,0
249,9,1
250,1,1
250,2,1
250,3,0
250,4,0
250,5,0
250,6,1
250,7,0
250,8,0
250,9,0
251,1,1
251,2,1
251,3,1
251,4,0
251,5,0
251,6,1
251,7,1
251,8,0
251,9,1
252,1,1
252,2,1
252,3,0
252,4,1
252,5,1
252,6,1
252,7,0
252,8,0
252,9,1
253,1,1
253,2,1
253,3,0
253,4,0
253,5,0
253,6,1
253,7,0
253,8,1
253,9,0
254,1,0
254,2,1
254,3,1
254,4,0
254,5,0
254,6,1
254,7,0
254,8,0
254,9,0
255,1,1
255,2,0
255,3,0
255,4,1
255,5,1
255,6,1
255,7,0
255,8,0
255,9,0
256,1,1
256,2,0
256,3,1
256,4,0
256,5,1
256,6,1
256,7,1
256,8,1
256,9,0
257,1,0
257,2,1
257,3,0
257,4,0
257,5,1
257,6,1
257,7,0
257,8,0
257,9,0
258,1,1
258,2,1
258,3,0
258,4,0
258,5,0
258,6,1
258,7,0
258,8,0
258,9,0
259,1,0
259,2,1
259,3,1
259,4,0
259,5,1
259,6,1
