name,status,backend_ref,n,p,window,warmup,repeats,time_median_s,time_mean_s,time_stdev_s,time_cv,max_abs_diff,allclose,note
mad_np,ok,numpy,200000,32,50,3,25,0.02132730000448646,0.022635867999924814,0.009076843535857061,0.40099383579579145,0.0,1,allclose
mann_whitney_u_np,skipped,none,200000,32,50,3,25,nan,nan,nan,nan,nan,0,staged/xfailed op skipped by default
mean_diff_ci_np,ok,none,200000,32,50,3,25,0.0013136999987182207,0.001253496000135783,0.0003049330013898002,0.24326603463973462,nan,0,no reference for this op
mean_nan_np,ok,numpy,200000,32,50,3,25,0.00018930000078398734,0.0002935640001669526,0.00016033563542385506,0.5461692691633534,1.0923336887791457e-17,1,allclose
mean_np,ok,numpy,200000,32,50,3,25,0.0003892999957315624,0.0003589640007703565,0.00010821178795612968,0.30145582209887684,3.0086610286472748e-18,1,allclose
minmax_scale_np,skipped,none,200000,32,50,3,25,nan,nan,nan,nan,nan,0,no canned input mapping: No canned inputs for minmax_scale_np
pct_change_np,skipped,none,200000,32,50,3,25,nan,nan,nan,nan,nan,0,no canned input mapping: No canned inputs for pct_change_np
percentile_np,ok,numpy,200000,32,50,3,25,0.007342999997490551,0.008108575999503955,0.0025036876347996275,0.3087703235380406,0.0,1,allclose
quantile_bins_np,skipped,none,200000,32,50,3,25,nan,nan,nan,nan,nan,0,no canned input mapping: No canned inputs for quantile_bins_np
robust_scale_np,skipped,none,200000,32,50,3,25,nan,nan,nan,nan,nan,0,no canned input mapping: No canned inputs for robust_scale_np
rolling_corr_nan_np,error,none,200000,32,50,3,25,nan,nan,nan,nan,nan,0,bs call failed: TypeError: rolling_corr_nan_np() missing 1 required positional argument: 'window'
rolling_corr_np,ok,pandas,200000,32,50,3,25,0.003514199997880496,0.0034248760002083146,0.0011351237990001742,0.331435006385963,2.0816681711721685e-14,1,allclose
rolling_cov_nan_np,error,none,200000,32,50,3,25,nan,nan,nan,nan,nan,0,bs call failed: TypeError: rolling_cov_nan_np() missing 1 required positional argument: 'window'
rolling_cov_np,ok,pandas,200000,32,50,3,25,0.0023164000012911856,0.0022312719991896303,0.00045252804698617765,0.2028116908877672,6.994405055138486e-15,1,allclose
rolling_mean_axis0_np,ok,pandas,200000,32,50,3,25,0.10534719999850495,0.10758277999964776,0.013191570465094404,0.12261786193977879,8.104628079763643e-15,1,allclose
rolling_mean_nan_np,ok,none,200000,32,50,3,25,0.00227870000526309,0.0021663920002174563,0.0003741721670985027,0.17271674150428196,nan,0,no reference for this op
rolling_mean_np,ok,pandas,200000,32,50,3,25,0.002626800000143703,0.00310315999930026,0.001322081282903984,0.42604354374318554,4.551914400963142e-15,1,allclose
rolling_mean_std_axis0_np,ok,pandas,200000,32,50,3,25,0.1980087999982061,0.2106404079994536,0.035429457852039534,0.1681987714917996,7.349676423018536e-14,1,tuple compare
rolling_mean_std_np,ok,pandas,200000,32,50,3,25,0.002153199995518662,0.002916979999281466,0.0014589436464982717,0.5001555193582576,6.072919944699606e-14,1,tuple compare
rolling_std_axis0_np,ok,pandas,200000,32,50,3,25,0.10016699999687262,0.10197017200000119,0.010287120418079849,0.10088362328230385,7.349676423018536e-14,1,allclose
rolling_std_nan_np,ok,none,200000,32,50,3,25,0.0013181999966036528,0.0015356439992319792,0.0005211762064066182,0.33938608601164966,nan,0,no reference for this op
rolling_std_np,ok,pandas,200000,32,50,3,25,0.003711099998326972,0.003807632000243757,0.0007784011492489558,0.2044318225078275,6.072919944699606e-14,1,allclose
rolling_zscore_nan_np,ok,none,200000,32,50,3,25,0.002241600006527733,0.002701904000423383,0.001316471457291616,0.48723842782176113,nan,0,no reference for this op
rolling_zscore_np,ok,pandas,200000,32,50,3,25,0.0020155999955022708,0.0021916080004302785,0.0006915829483658331,0.31555960200458044,2.2026824808563106e-13,1,allclose
sign_mask_np,skipped,none,200000,32,50,3,25,nan,nan,nan,nan,nan,0,no canned input mapping: No canned inputs for sign_mask_np
std_nan_np,ok,numpy,200000,32,50,3,25,0.00085449999460252,0.0009278240005369298,0.0001684294706410564,0.18153170271903574,9.992007221626409e-15,1,allclose
std_np,ok,numpy,200000,32,50,3,25,0.00034439999581081793,0.00042469199950573967,0.00020518391812065207,0.48313582162943247,6.8833827526759706e-15,1,allclose
t_test_1samp_np,ok,scipy,200000,32,50,3,25,0.000433300003351178,0.0005170200008433312,0.0001570722218330479,0.30380298939468753,6.442024691466486e-11,1,"dict vs scipy tuple(stat,p,df)"
t_test_2samp_np,ok,scipy,200000,32,50,3,25,0.0008645999987493269,0.0011570839997148141,0.0005956789181274869,0.5148104357802057,1.0516032489249483e-12,1,"dict vs scipy tuple(stat,p,df)"
var_nan_np,ok,numpy,200000,32,50,3,25,0.000875699995958712,0.0009080479992553592,0.00012135357687544585,0.13364224906057975,1.9984014443252818e-14,1,allclose
var_np,ok,numpy,200000,32,50,3,25,0.0005104000010760501,0.0005939599996781908,0.0002479974034916514,0.4175321631524296,1.3766765505351941e-14,1,allclose
welford_np,ok,none,200000,32,50,3,25,0.0022529999987455085,0.0022871880009188317,0.0007909371655269905,0.34581204746144495,nan,0,no reference for this op
winsorize_np,skipped,none,200000,32,50,3,25,nan,nan,nan,nan,nan,0,no canned input mapping: No canned inputs for winsorize_np
zscore_np,ok,numpy,200000,32,50,3,25,0.001424499998393003,0.0016365000006044283,0.0006235814735782934,0.3810458132282179,3.2862601528904634e-14,1,allclose
zscore_outliers_np,skipped,none,200000,32,50,3,25,nan,nan,nan,nan,nan,0,no canned input mapping: No canned inputs for zscore_outliers_np
