text	label
男人好吗	chat
怎样蒸排骨最好吃的。	cookbook
你有什么特长	chat
我想要转发这条邮件	email
蒜苔的做法	cookbook
那是怎么了	chat
女人的颜色六十九集	video
你考试挂科怎么办	chat
是不是只要我说话你就说话	chat
植树节是什么时候	datetime
做鱼怎么做？	cookbook
最近有什么好电影吗？	video
搜索电影晚秋	video
可什么爱我在骂你好吗	chat
看动物卡通	video
呼叫徐媛	telephone
发短信	message
你开什么车	chat
发短信给幺零零八六内容是十一	message
听电话	telephone
艾莱冈给我点新闻。	news
李亚丽的工作是什么	chat
你今天去了哪里用英文怎么讲	translation
你好丑用英文怎么说	translation
你帮我打开网站	website
小雨像什么	chat
查看武汉天气	weather
现在电视台在放什么节目	epg
煤炭板块股票查询	stock
搜索，西米露的做法。	cookbook
为什么夸奖我	chat
现在电视台在播什么	epg
你好女儿这几天有空整理了一下日本她想去的地方麻烦看一下去这些地方大约几天是否可行报价多少非常感谢	chat
哪一天国际牛奶日	datetime
凉面。	cookbook
你会喝酒吗？	chat
元宵节还有几个星期	datetime
拨打张月华的电话	telephone
怎么弄红烧肉哦？	cookbook
查询一下明天广州到武汉的航班	flight
给我查一下什么时间有播放天天向上	epg
念个唐诗给我听。	poetry
我想看中央六台的电影。	epg
小燕子要去哪里	chat
谁在和你对话	chat
常州天气预报	weather
明天回广州的航班	flight
环球旅游明天有演我爱饭米粒	epg
我要看c c t v一	tvchannel
问问你做什么呢	chat
为什么你是机器人	chat
多少钱	chat
中超A组比赛结果分别是多少	match
武汉的精确时间是	datetime
收看安徽卫视节目。	epg
一加一用英语怎么说	translation
上QQ我	app
最近有什么热门的电影？	cinemas
中国合伙人	video
你学什么的？	chat
CCTV7军事农业	tvchannel
你再给我推荐几本书	chat
查找卢米埃银泰电影院有播放什么好看的电影吗	cinemas
设置定时关机。	schedule
介绍一下尖锐湿疣	health
发信息给老婆说我不回家吃饭了	message
新蛋网	website
翻译李淼	translation
室友秀恩爱怎么办	chat
打电话给幺三八八九六七五八六七	telephone
小兵张嘎电影儿	video
赵包子怎么做的，你？	cookbook
到北京的火车班次	train
现在哪个台在播放剧情电视剧	epg
做面包的配方。	cookbook
来首我的未来不是梦	music
我想听忐忑这首歌打	music
搜索QQ	app
你成长了多少	chat
怎样做糖醋排骨时，去吃饭洗澡了。	cookbook
播放田园的歌	music
查找90年代好评的武侠电影	video
你会唱歌吗来一首	chat
知青	video
牛肉面，哦。	cookbook
来一首，灵岩。	poetry
如何治疗感冒	health
北京体育频道明天的节目单	epg
我的爱金枝玉叶	video
你孝顺父母吗	chat
六安市飞云卫生院在哪里	map
中央一套什么时候有建党伟业	epg
把张玉娟的手机号码发送给吴伟	contacts
今天天气冷吗	weather
苦瓜要怎么做比较好吃	cookbook
打电话给卢静	telephone
打开语音软件	app
你最近干嘛呢	chat
帮我打开电话本	app
查询三一重工股票	stock
从聊城到东营的车。	bus
长沙到怀化的汽车。	bus
笨笨生气了吗	chat
香蕉的英语怎么说	translation
腾讯股票昨日收盘价	stock
查看济南到东营的，汽车。	bus
能山药怎么做？	cookbook
合肥到芜湖的火车票	train
附近电影院。	cinemas
我国是谁	chat
思春夜喜雨下一句是。	poetry
得了肝癌怎么办？	health
济南去聊城的汽车。	bus
给周玉发短信	message
人造鸡蛋的配方。	cookbook
你早上几点钟起床	chat
怎样炒肉。	cookbook
看空霸	video
那你想当男生还是想当女生	chat
郑州天气怎么样	weather
洛阳至西安的火车	train
帮我搜索一下今天的新闻	news
大家今天心情如何用英语怎么说	translation
新疆大盘鸡的做法。	cookbook
上海到青岛的飞机票	flight
我也是总是困怎么办	chat
大连飞往上海的航班	flight
我想知道深圳明天的天气	weather
久久鸭怎么做？	cookbook
唱一首简单爱	music
你去玩手机了吧用英语怎么说	translation
漂亮和丑你是哪个	chat
红薯粉的做法，了。	cookbook
双色球的开奖号码是多少？	lottery
前列腺炎该怎么治？	health
我想打你英语怎么说	translation
给许浩发一条短信	message
伊利股份股票	stock
煮面怎么做？	cookbook
来一首李煜的词。	poetry
我觉得什么	chat
胃炎怎么治？	health
湖南卫视娱乐节目。	epg
呃发信息给周玉豪	message
我要答复邮件	email
明天去南昌的航班。	flight
出门去年是个这么快呀	chat
我也听新闻。	news
乳腺炎。	health
多想听新闻，哦。	news
查七乐彩开奖结果	lottery
汪意发是谁	chat
麻辣烫做法。	cookbook
中央台五套	tvchannel
明天长沙到上海的航班	flight
红烧土豆怎么烧？	cookbook
宁乡到长沙怎么走	map
金瓶梅	video
开启通讯录	app
最近的科幻大片儿，有什么？	video
我在跟你聊天儿吗	chat
简单的，糖醋排骨怎么做？	cookbook
有什么重要新闻吗？	news
沈阳今天天气	weather
给我搜搜什么电视台什么时间有转播神探高伦布	epg
opera浏览器	app
出来约炮吗	chat
我想听昨天晚上的新闻。	news
明天泸州天气如何	weather
沙眼。	health
给园园发短信	message
民间小炒肉的做法。	cookbook
直接点什么时候找到对的他	chat
管我什么事	chat
哦来一首青花瓷	music
发短信给啊妈说车票买到了	message
鱼香肉丝肉怎么做？	cookbook
福建电视台	tvchannel
明天珠海到青岛的航班	flight
发信息给熊伟	message
来一个灯谜，你。	riddle
甲型肝炎。	health
今天东莞新闻。	news
现在最好看的电影。	epg
查一下苏州到洛阳的火车票	train
帮我查一下可乐鸡翅怎么做？	cookbook
南京到成都的机票	flight
世界地理的节目单	epg
你为啥叫笨笨	chat
浙江电视台	tvchannel
我要看湖南台	tvchannel
搜索电视剧爱情悠悠药草香在哪个频道首播？	epg
发邮件给莹莹说我好困我想睡觉	email
打开个性闹钟	app
很晚了你不睡觉吗	chat
早点死英文怎么翻译	translation
回看安徽卫视烽火佳人	epg
查找校园小说沙漏第二部	novel
胜者即是正义	video
烤牛排怎么做？	cookbook
大头儿子小头爸爸	video
查下李宁公司的股票	stock
给王涛打电话	telephone
给我讲个长篇小说。	novel
帮我转发邮件	email
打电话给之山	telephone
查寻上海能源的股票	stock
告诉我今天的新闻内容	news
深圳至合肥的火车票	train
我要看中央五台	tvchannel
你认识徐俊吗	chat
这个新闻有意思吗	chat
怎么治疗口腔溃疡呃呃呃	health
送黄炒鸡蛋怎么做？	cookbook
紫菜蛋花汤。	cookbook
来首只爱你一个。	music
得了艾滋病怎么办	health
爱情公约	video
我想写一个新邮件	email
进入讯飞官网	website
煲鸡汤呢	cookbook
天气如何	weather
帮我查一下赣州到杭州的火车票	train
谁美	chat
搜索结束软件	app
答复，我要听新闻。	news
灯谜惑下。	riddle
我要猜字谜不笨有答案。	riddle
给我接听电话	telephone
到郑州火车站	map
知道么	chat
7月25号去上海的航班。	flight
我要看古典仙侠小说	novel
查一查同方股份的股票	stock
我想看斯皮尔伯格导演的电影	video
你爱哈工大吗	chat
拨打幺三九七七零九八七七六	telephone
去湘江	map
大闸蟹的做法。	cookbook
来一首月亮惹的祸	music
来个最新新闻。	news
昨天的北京新闻	epg
新扎师妹	video
我要听新闻，给我数。	news
贵溪至泉州的火车票	train
还要脸吗	chat
打开丰顺县政府网	website
准备好了吗？	chat
中国新闻网网站	website
看一看大乐透的信息	lottery
陈真	video
今天有些什么电影？	epg
笨笨你的底层是基于什么算法啊	chat
江苏舜天队这个星期的比赛时间给我找出来	match
大乐透中奖号码为	lottery
肥东人民广播电台调频FM101.3	radio
给我来首唐诗三百首。	poetry
唐寅的诗。	poetry
长沙明天是什么天气	weather
打开系统软件清理	app
怎么对	chat
你有几个小妹妹	chat
放首歌听一下你好	music
那做红烧鱼需要哪些材料啊？	cookbook
怎么做鱼呢？	cookbook
静脉曲张怎么治疗？哦？	health
出租车的英文怎么说	translation
我想听11年，这首歌哦。	music
科大讯飞今天的股票	stock
播放歌曲再见青春	music
怎么煮面才好吃呢？	cookbook
23减去根号4	calc
我想听首歌	music
帮我查一下杭州到长春的飞机航班	flight
但还是很差	chat
搜一下CCTV74月15号播出新编辑部的故事呢	epg
会英文吗	chat
各来一首李白的诗词。	poetry
我想看高尔夫网球频道	tvchannel
央3	tvchannel
青春期撞上更年期二	video
中央六台有什么节目	epg
给我查一下最近在播哪些电影	cinemas
从杭州到黄山的汽车。	bus
你给我背一首白居易的诗。	poetry
我不在家英语怎么说	translation
刚才你说你叫啥来着	chat
为什么要请你	chat
打开uc浏览器v八	app
心术电影	video
提醒我明天约老同学。	schedule
我说铁锅炖羊肉怎么做？	cookbook
你都会啥啊	chat
我们做爱吧用英文怎么说	translation
怎么教你变聪明	chat
中央四频道火箭兜风	epg
朗读咏雪	poetry
打开索尼官方网站	website
从西安到石嘴山的汽车票。	bus
电视台在播什么节目	epg
苏宁易购	website
北京卡酷熊出没	epg
搜索最近的，科幻电影。	video
你啥时候出现的	chat
还是想知道你能做些什么	chat
鱼的做法	cookbook
七星彩	lottery
贵阳至长沙的火车票	train
新浪汽车	website
搞笑谜语。	riddle
求米线怎么做？	cookbook
笨笨我不喜欢你这个名字你可以给自己换一个么	chat
你怎么知道呢	chat
把侨天慧的号码发给副卡	contacts
搜索七乐彩的公示号码	lottery
帮我搜一下科大讯飞在哪	map
我要去姜堰	map
打电话给摩托老师	telephone
命运派对	video
打开三星首页	website
午饭怎么办	chat
但我想点新闻。	news
你好吗你好吗好吗	chat
天气怎样	weather
孙翠鱼怎么做？	cookbook
CCTV少儿	tvchannel
从我这里去芙蓉区政府怎么去	map
查询一汽轿车股票	stock
你叫什么啊	chat
发送短信给陈群	message
什么东西	chat
牛肉怎么煮才好吃？你？	cookbook
帮我查一下15选5开奖结果	lottery
查个字谜。	riddle
麻烦您可不可以帮我调频99.3嘉善人民广播电台	radio
但是我想上腾讯网	website
上海宝钢股票	stock
章源钨业	stock
巴中的天气	weather
导航到佛山大良汽车站	map
黄豆猪蹄汤。	cookbook
激动	website
打电话给潘立长	telephone
到步行街不走高架的路线是哪条	map
搜索蒙牛的股市行情	stock
广州到孝感的火车	train
搜狗	app
薛平贵与王宝钏	video
你有牙吗	chat
98.4香港电台第四台	radio
人福医药股票	stock
提是谁	chat
上周六发现之旅有演星跳水立方呢	epg
给晓琴发短信你在干吗	message
给原波发短信	message
阴精英语怎么说	translation
后天去武汉的航班	flight
林芝吃什么	chat
你知道我几岁	chat
搜索中国移动的股市行情	stock
慕斯的做法。	cookbook
讲点新闻	news
根号76	calc
就是很想看一下大众影院	tvchannel
炖鲢鱼怎么做？	cookbook
那你教我怎么搭讪好了	chat
江苏影视	tvchannel
谁傻	chat
我要看游戏异界小说	novel
看中央七频道讲武堂节目	epg
石螺怎么煮	cookbook
临沂的天气	weather
给张克达发短信	message
小朋友的妈妈是谁	chat
有什么用呢	chat
如何做芝麻糊。	cookbook
打电话给丹丹移动	telephone
女子特警队之火凤凰	video
十二与32的积是多少	calc
谁骂你	chat
怎么做冰激凌？	cookbook
四川新闻网	website
影视流星花园	video
瓷我要上QQ	app
如何炒花生。	cookbook
南航1003	flight
讲一个谜语和答案。	riddle
你认识微软小冰吗	chat
我心照明月后面一句是什么？	poetry
福寿鱼做法。	cookbook
本周还有什么待办事项	schedule
吃啥药	chat
给青发短信	message
给我背个李白的诗。	poetry
济南到汉中的飞机票	flight
帮我搜索一下有什么家常菜？	cookbook
怎么分担	chat
电视台列表	tvchannel
看网易财经	website
你父母是谁	chat
马家沟是个好学校吗	chat
查看汕头天气	weather
fm九零二	radio
智取威虎山	video
鱼要怎么煮才好吃	cookbook
潘靖的电话是多少	contacts
我把相机打开	app
搜索下绿巨人	video
学而不厌，下一句是什么？	poetry
打开uc浏览器登录新浪网主页	app
前两个星期时代出行有播X女特工呢	epg
教我做馒头。	cookbook
酸菜是怎么做的可以用塑料布。	cookbook
电视台放什么	epg
2013年中国男足，主要赛程。	match
陈楠帅吗	chat
怎么做洋葱炒蛋？	cookbook
背屈原的离骚	poetry
帮我在百度里搜一下东莞到北京的火车	train
查一下那个南京到昆明的火车	train
六台有什么节目	epg
最近有什么热门新闻了。	news
你喜欢玩什么游戏啊	chat
能帮我收听淄博音乐广播	radio
要看名侦探柯南	video
你不下去么	chat
今天湖南卫视的电子节目单	epg
能想起我吗	chat
田螺怎么炒啊？	cookbook
北疆战士	video
我说什么	chat
查一查上影电影院即将上映的影片	cinemas
查寻来宾到柳州的火车	train
那你背首唐诗给我听。	poetry
我要打开百度	website
你体重超重了吗	chat
找愤怒的小鸟	app
上美空网	website
中水渔业的股票	stock
很高兴见到你英文怎么讲	translation
意大利面。	cookbook
查查最近一周CCTV-4美洲有放我爱记歌词么	epg
搜索机锋市场	app
查询广州到海南的航班	flight
你认识宫庆红么	chat
发短信给贤想快点给我送早饭开门我饿死了	message
烤鸡翅怎么做？	cookbook
怎么不懂讲晚安呢	chat
8点河北卫视播放过恋了爱了	epg
赶集	app
他教你这么说的呀	chat
五八零零二二的市盈率是多少	stock
索尼爱立信官网	website
郑州火车站怎么走	map
我要回复这条邮件	email
哪里找小姐	chat
全部应答	email
看电影啊	video
这么严肃的事为什么好笑呢	chat
你明白什么	chat
查询泉州到上海的动车票	train
宁波天气情况	weather
什么零食	chat
你想他干嘛	chat
给木九超打电话	telephone
啊，青椒炒蛋。	cookbook
上海到合肥怎么坐汽车？	bus
培根金针菇怎么做？	cookbook
谁的尾巴短短的	chat
您给我来一首，夏明翰的就义诗。	poetry
切换到a t v	tvchannel
回看上周末早上8点的湖南卫视	epg
把平水相逢的手机号码发给8000	contacts
给张大萍发短信	message
播放黑猫警长。	music
我想看变形金刚三	video
加，听新闻。	news
中国银行股票怎么样	stock
查询4月1号从武汉到广州的航班	flight
广州恒大亚冠联赛，比赛时间。	match
那是啥	chat
西兰花怎么做？	cookbook
太原到广州的车。	bus
酱茄条做法。	cookbook
那你喜欢做机器人么	chat
你知道小宝宝上幼儿园哭吗	chat
开启雅虎	website
帮我写个邮件	email
智慧树	video
打开互联网啦	website
宁波到杭州的汽车	bus
给庄小雷发短信	message
发信息给董昊老婆	message
虾炒蛋怎么做？	cookbook
打电话给郑艺红	telephone
今天天气怎么	chat
我想看搞定岳父大人电影	video
我去飞机场英语怎么说	translation
四川美食。	cookbook
天利	stock
四喜丸子怎么做？	cookbook
你来自哪个星球	chat
海南旅游卫视	tvchannel
翻译爸爸	translation
明天到合肥的火车	train
看看最近有什么电影？	video
﻿怎么坐车去广州？	bus
库里是不是傻	chat
嗨吃晚饭了吗	chat
给我来一首山歌吗？	poetry
央视1高清	tvchannel
再来一个脑筋急转弯	riddle
苏电影我们都是坏孩子。	cinemas
上海到淮安的飞机	flight
说一句，白居易的诗。	poetry
调频到fm八八五	radio
打电话陈雪莉	telephone
浏览一下百度	website
把许琦彪的号码发给徐鹏	contacts
查一下杭州到鹰潭的火车票	train
辽宁大连在哪里	map
我想看爱情闯进门	video
来一首七言绝句。	poetry
你是猪还是牛呀	chat
厦门到赣州的火车票	train
我想上网易	website
桔子英文怎么说	translation
扁豆豆角怎么烧？	cookbook
熊出没是几点开始播放。	epg
请问一下军事新闻。	news
今天全椒天气怎么样	weather
你会下象棋吗	chat
替我打开新邮件	email
看一下中式传媒股票的涨跌幅	stock
新建联系人张三电话号码一二三四五	contacts
高清深圳台	tvchannel
现在打开你的官网	website
米粉肉怎么做？	cookbook
今天惠州新闻。	news
猫眼三姐妹	video
你这答复逻辑也是没谁了	chat
2013年陈可辛导演的好看的电影	video
松菜鱼怎么做？	cookbook
给我定一个8:10的闹钟。	schedule
给何建琴发短信	message
给杨燕姐发短信	message
明天的天气是是什么	weather
你不开心会做什么	chat
张，来首白居易的诗。	poetry
念首诗听一下。	poetry
可是我问你啥都听不懂啊	chat
叫你笨笨你敢答应么	chat
帮我翻译一下番茄	translation
你给我念一首李白的诗。	poetry
南钢	stock
香港杜琪峰导演的喜剧孤男寡女	video
深圳到开封的火车	train
搜索大乐透的中奖号码	lottery
我上课骂了学生怎么办	chat
甲亢怎么办？	health
查看婷婷的号码	contacts
庞军军英语怎么说	translation
嗯打开相机	app
查询众乐电影院最热门的电影	cinemas
现在在哪	chat
天气桂林	weather
从合肥去西安的火车	train
赶集网	website
什么评论呀	chat
绿色的啥	chat
青岛到广州航班	flight
给吴方婷打电话	telephone
天机富春山居图	video
13年的电影	video
天津电视台的国际频道，拜托了哈	tvchannel
做红酒怎么做啊？	cookbook
谁在雪里跑	chat
花格等蛋的做法。	cookbook
报点新闻给我听。	news
给高兴打电话	telephone
查一下明天福州的天气	weather
南昌到广州飞机票	flight
你出生在哪	chat
甄嬛传高清	video
我所在地理位置	map
去网上搜索兰陵王。	poetry
去广州的火车票	train
买几瓶	chat
国际象棋开局	app
肉肉怎么腌制？	cookbook
你哪人啊	chat
打开河南英东网站	website
明天天气如何	weather
完了你和多了你在哪里自己都不知道咯	chat
瞌睡鱼怎么做？	cookbook
打开百度啊	website
呼和浩特的天气怎么样呢	weather
你好请问一下明天广州的天气如何	weather
搜索武汉到南京的机票	flight
温州到上海的车。	bus
打电话给王安娜	telephone
幺三零二三八四七三四二	telephone
打给亲爱的楼	telephone
导航到山东省菏泽市王浩屯镇	map
天气好不好啊	weather
﻿打开熊猫看书	app
我要听还是会这首歌	music
查询东吴证券的股票	stock
聊些什么呢	chat
你有绳命吗	chat
蛋炒饭怎么煮	cookbook
蒸鱼。	cookbook
今天杭州有什么新闻	news
宫外孕怎么办？	health
焦点访谈什么时候播	epg
你喜欢什么啊	chat
打开手机QQ恩	app
湖北电视台高清	tvchannel
中超比赛结果，今天呢？	match
金酱肉丝的做法	cookbook
上海申花的赛程。	match
到了有鲈鱼怎么做？	cookbook
晚上8:10叫我起床。	schedule
我的幸福	video
蚝油生菜的做法。	cookbook
转发这条mail	email
瘦肉粥。	cookbook
王志排骨怎么做	cookbook
随便唱几首歌吧	music
今天电影频道演什么	epg
收听中国人民广播电台广播	radio
打电话给魏文强	telephone
给张倩倩发短信	message
摩尔勇士	website
现在有什么好看的电视剧？	epg
基哥喜欢我咋办	chat
福尔摩斯	video
钛备份	app
武间道	video
请帮我找一下酸菜鱼的做法	cookbook
深圳今天天气怎么样	weather
合肥明天的湿度如何	weather
明天南京到徐州的火车	train
打开会说话的汤姆猫	app
最近在播什么电影？	cinemas
淋病怎么办	health
江苏影视台	tvchannel
给杨李鹏发短信	message
我要查股票	stock
花开半夏	video
怎么做京酱肉丝。	cookbook
播七龙珠	video
广州恒大的赛程。	match
你玩什么游戏打野	chat
聊不下去了怎么办	chat
请打开电影	video
我前任男朋友你猜是什么职业	chat
玄幻小说《武动乾坤》	novel
来一首咏柳。	poetry
讲一个谜语，啊，你，哦。	riddle
我想看董浩配音的动漫	video
喜欢男孩还是女孩	chat
为什么睡不着	chat
怎么找女朋友	chat
进入设置菜单	app
替我查看新邮件	email
你是不是呆萌啊	chat
西藏卫视	tvchannel
大乐透的开奖情况	lottery
打给曾玮文	telephone
爱在何方第三期	video
水饺的做法。	cookbook
冯沙排骨怎么做？	cookbook
添加一条通讯录姓名葛勇手机号码189571642496	contacts
发短信给王亮说死人你在干什么呢	message
你除了喜欢我害羞的样子还喜欢我的什么呢	chat
播放法制进行时	video
现在哪个频道播放电视剧	epg
那烤箱做面包怎么做？	cookbook
安徽电视台12月18号晚上10:10的电视剧	epg
放首歌给我听吧	music
哈喽好久不见你开心吗	chat
我要看魔法神话小说	novel
杭州南站到龙游的火车有哪几班	train
我看你还是不太行	chat
我想听听今天的新闻。	news
广州至南宁航班。	flight
在哪里出门右转	chat
我想听伤感歌曲	music
帮我查一下广州到长沙的航班	flight
我要看免费的小说。	novel
是我是说你有几个兄弟姐妹不是你自己说	chat
给姐姐发短信我今天晚上晚点回去你就别等我吃饭	message
那你愿意吗	chat
查寻天龙集团的股票	stock
你早上一般几点起床	chat
江山有奇峰，下一句。	poetry
朗读游子吟。	poetry
截瘫吧	health
拨打电话给庄开森	telephone
五号特工组	video
你去哪用英文怎么说	translation
我想今天新闻最近有什么新的新闻？	news
你叫什么名字英文怎么说	translation
赶紧推荐一部小说。	novel
打开节目搜索	video
鱼香肉丝哦	cookbook
帮我搜一下中超3月份的对阵情况	match
现在星期几	datetime
今天的新闻有什么？	news
沈阳吃什么除了粘豆包烤冷面焖子沈阳吃什么除了粘豆包烤冷面焖子	chat
你可以做什么	chat
多少月之后就是过年了	datetime
发烧好吗？	health
呼叫零二二二九一一四八六	telephone
笨笨真的会聊天吗	chat
请查询丰城到南昌的火车列车列车时刻表	train
你知道什么的什么是什么吗	chat
你是啥啊	chat
帮我查下南京明天的天气	weather
过油肉土豆片怎么做？	cookbook
查一下沿途的科大讯飞	map
怎么做炸鸡	cookbook
教我怎么做红烧肉	cookbook
根号3是多少	calc
搞笑的鬼片	video
到环都大酒店怎么走	map
说说吗	chat
妖精的尾巴	video
查询上海到玉林的航班。	flight
打电话给奥巴马	telephone
中国石化的股票是涨还是跌	stock
查看最近的日程	schedule
帮我来一首兰陵王。	poetry
打开sky电话	app
海尔滨现在几度！	chat
儋州到海口的航班	flight
咳嗽怎么治？	health
嘉兴粽子。	cookbook
谁在买扇子	chat
白面粉可以怎样做饼？	cookbook
椒盐排骨怎么做？你？	cookbook
九江到景德镇的汽车。	bus
蓝精灵电影	video
明天有没有洛阳到西安的高铁	train
鱼香肉丝，怎么做？不？	cookbook
发信息给老妈说我在吃饭	message
干嘛去	chat
查寻科大讯飞的股	stock
我要看现代重生小说	novel
x战警第一部	video
如何治疗龟头炎。	health
上山居网	website
搜搜一首毛泽东的诗。	poetry
你只会说这些吗	chat
啥叫换手机如换衣服啊	chat
把淘宝网打开	website
猪舌头怎么做比较啊子？	cookbook
海星的做法。	cookbook
你妹叫傻傻么	chat
打开杜鑫文的网站	website
15加上2的平方	calc
有你才幸福	video
我想听情花开这首歌	music
给梁辉坚发短信	message
你知道谁是谢志伟吗	chat
魔幻手机	video
扬州天气	weather
四月六号南宁到上海的火车	train
红烧排骨怎么做？啊？	cookbook
搜索逃学威龙第二部	video
从新加坡花园怎么去宁溪路	map
先锋乒羽	tvchannel
老故事	tvchannel
陕西二套	tvchannel
你会唱歌么	chat
你睡午觉吗	chat
哪个倒霉孩子给你起这个名儿	chat
搜索中国移动股票	stock
呲牙你不是说你好聪明吗	chat
我说不怎么喜欢吃辣的	chat
杰瑞股份股价	stock
音乐播放器	app
打开宽带商务网站	website
罗山天气	weather
帮我查一下临海到上海的火车	train
查一下运城到临汾的汽车。	bus
查询濮耐股份的股票	stock
高清央视综艺	tvchannel
发送短信给东莞李月华就说今天赶紧回来	message
一起听听新疆人民广播电台	radio
讲个笑话吗	chat
想去哪	chat
打开qq登陆到聊天模式	app
中超比赛，结果。	match
鱼肉怎么做？	cookbook
恒大山东鲁能比分是多少？	match
来一首纳兰性德的词。	poetry
哪些台在放电影	epg
给我放首歌	music
请翻译苹果	translation
长了什么?	chat
请给我讲一下今天的新闻吧！	news
牛骨汤	cookbook
找一下詹姆斯卡梅隆拍的电影	video
查一下零零零八六八的股票行情	stock
中央十一台	tvchannel
明早8:10叫醒我。	schedule
给张金波发短消息今天中午一起吃饭	message
进你的官网	website
打开苹果香港官方网站	website
上一期双色球开什么	lottery
我女儿想去哪里	chat
保定天气	weather
最近有什么好看得	video
你有喜欢的人吗	chat
帮我查一下明天南昌到广州的飞机票	flight
白切鸡怎么做啊？	cookbook
北京财经	tvchannel
北京台有什么好电视	epg
我想看c c t v 一频道	tvchannel
麻辣串应该是四川的吧不是哈尔滨的哈尔滨应该吃的是不胖葫芦吧对不对还是北京啊	chat
查一首古诗，武林春。	poetry
怎么看见的不可能	chat
永辉超市股份的价格	stock
远教四台	tvchannel
请帮我调频106.1长沙音乐广播电台	radio
吉林到大连的车。	bus
我想亲亲我的宝贝这首歌	music
打电话到飞云	telephone
从威海到苏州的飞机	flight
拨打电话办公吴菲	telephone
查看一下天气预报	weather
山寨鱼怎么做？	cookbook
最近有什么好看电影了？	video
帮我查一下合肥市三孝口在哪里	map
请念一首毛泽东诗词。	poetry
搜索兰陵王。	poetry
播放，青岛中能的赛程。	match
帮我查找一下今天晚上有什么电视节目？	epg
找找非诚勿扰什么时候结束	epg
播放最近的新闻。	news
你能帮我写作业吗	chat
做蛋挞怎么做	cookbook
我想看一下凤凰网	website
伊利股份	stock
中国制用英文怎么说	translation
我想看变形金刚哦	video
腿英文怎么说	translation
怎么这么多鸡汤	chat
从南京到亳州怎么走	map
哪里有小猫	chat
红烧肉的做法，a。	cookbook
电影院有什么电影？	cinemas
给刘西发短信	message
有什么重大新闻	news
换江苏卫视	tvchannel
哪有雪	chat
AXN	tvchannel
麻烦您能否帮我调频97.1汉中音乐广播电台	radio
讲个脑筋急转弯，我，我格，你是谁？	riddle
我想看电影超人	video
我今天帮爷爷洗衣服的英文怎么说	translation
我想看一下科大讯飞的股票	stock
为什么欺负你	chat
去汽车南站怎么走	map
我正在睡觉用英语怎么说	translation
来一句唐诗呗！	poetry
来个字谜我猜一下。	riddle
查一下济南到成都的航班	flight
给蛋炒饭怎么做？	cookbook
腊鱼。	cookbook
安徽合力股票	stock
